usageKey,canonicalName,vernacularName,primaryImageUrl,secondaryImageUrl,primarySourceUrl,secondarySourceUrl,primaryGbifId,secondaryGbifId,primarySource,secondarySource,primaryLicense,secondaryLicense,primaryVisualRole,secondaryVisualRole,primaryExplicitVisualRoleField,secondaryExplicitVisualRoleField,sameImageUrl,sameGbifId,visualRoleReviewStatus,reviewerVisualVariety,reviewerNotes
2688307,Isoetes howellii,Howell's quillwort,https://inaturalist-open-data.s3.amazonaws.com/photos/382450671/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/382450806/original.jpg,https://www.gbif.org/occurrence/4867641375,https://www.gbif.org/occurrence/4867641375,4867641375,4867641375,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2688313,Isoetes occidentalis,western quillwort,https://inaturalist-open-data.s3.amazonaws.com/photos/577496295/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/577497246/original.jpg,https://www.gbif.org/occurrence/5867854209,https://www.gbif.org/occurrence/5867854209,5867854209,5867854209,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2688326,Isoetes engelmannii,Engelmann's quillwort,https://inaturalist-open-data.s3.amazonaws.com/photos/120726470/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/309511128/original.jpg,https://www.gbif.org/occurrence/3759119523,https://www.gbif.org/occurrence/4436061886,3759119523,4436061886,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2688345,Lycopodiella inundata,northern bog-clubmoss,https://inaturalist-open-data.s3.amazonaws.com/photos/607277060/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/607277092/original.jpg,https://www.gbif.org/occurrence/6130198832,https://www.gbif.org/occurrence/6130198832,6130198832,6130198832,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2688379,Diphasiastrum digitatum,southern ground-cedar,https://inaturalist-open-data.s3.amazonaws.com/photos/604556192/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604556234/original.jpg,https://www.gbif.org/occurrence/5938083400,https://www.gbif.org/occurrence/5938083400,5938083400,5938083400,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2688387,Lycopodium lagopus,one-cone clubmoss,https://inaturalist-open-data.s3.amazonaws.com/photos/679797848/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/679797954/original.jpg,https://www.gbif.org/occurrence/6422135077,https://www.gbif.org/occurrence/6422135077,6422135077,6422135077,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2688393,Lycopodium clavatum,running clubmoss,https://inaturalist-open-data.s3.amazonaws.com/photos/610561949/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/610561954/original.jpg,https://www.gbif.org/occurrence/6129926806,https://www.gbif.org/occurrence/6129926806,6129926806,6129926806,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2688412,Diphasiastrum tristachyum,blue ground-cedar,https://inaturalist-open-data.s3.amazonaws.com/photos/608710978/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/608710989/original.jpg,https://www.gbif.org/occurrence/6163297511,https://www.gbif.org/occurrence/6163297511,6163297511,6163297511,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2688420,Diphasiastrum alpinum,alpine ground-cedar,https://inaturalist-open-data.s3.amazonaws.com/photos/646303836/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/656538383/original.jpg,https://www.gbif.org/occurrence/6236392571,https://www.gbif.org/occurrence/6273347867,6236392571,6273347867,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2688424,Diphasiastrum complanatum,northern ground-cedar,https://inaturalist-open-data.s3.amazonaws.com/photos/627791523/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/627791528/original.jpg,https://www.gbif.org/occurrence/6185875056,https://www.gbif.org/occurrence/6185875056,6185875056,6185875056,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2688443,Diphasiastrum sitchense,Sitka ground-cedar,https://inaturalist-open-data.s3.amazonaws.com/photos/637240659/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/637240713/original.jpg,https://www.gbif.org/occurrence/6234503978,https://www.gbif.org/occurrence/6234503978,6234503978,6234503978,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2688461,Huperzia miyoshiana,Pacific firmoss,https://inaturalist-open-data.s3.amazonaws.com/photos/656314443/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/656314476/original.jpg,https://www.gbif.org/occurrence/6274181435,https://www.gbif.org/occurrence/6274181435,6274181435,6274181435,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2688524,Huperzia lucidula,shining firmoss,https://inaturalist-open-data.s3.amazonaws.com/photos/604827869/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604827891/original.jpg,https://www.gbif.org/occurrence/5938111122,https://www.gbif.org/occurrence/5938111122,5938111122,5938111122,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2688528,Huperzia occidentalis,western firmoss,https://inaturalist-open-data.s3.amazonaws.com/photos/637239618/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/637239676/original.jpg,https://www.gbif.org/occurrence/6399576565,https://www.gbif.org/occurrence/6399576565,6399576565,6399576565,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2688531,Huperzia porophila,rock firmoss,https://inaturalist-open-data.s3.amazonaws.com/photos/467240023/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467240026/original.jpeg,https://www.gbif.org/occurrence/5893031030,https://www.gbif.org/occurrence/5893031030,5893031030,5893031030,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2690741,Eriocaulon aquaticum,seven-angled pipewort,https://inaturalist-open-data.s3.amazonaws.com/photos/670203519/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/670203581/original.jpg,https://www.gbif.org/occurrence/6352823694,https://www.gbif.org/occurrence/6352823694,6352823694,6352823694,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2690922,Eriocaulon parkeri,Parker's pipewort,https://inaturalist-open-data.s3.amazonaws.com/photos/585284910/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/585284940/original.jpg,https://www.gbif.org/occurrence/5889248906,https://www.gbif.org/occurrence/5889248906,5889248906,5889248906,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2692804,Xyris montana,northern yellow-eyed-grass,https://inaturalist-open-data.s3.amazonaws.com/photos/538250202/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/538250228/original.jpg,https://www.gbif.org/occurrence/5230589598,https://www.gbif.org/occurrence/5230589598,5230589598,5230589598,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2693121,Xyris difformis,bog yellow-eyed-grass,https://inaturalist-open-data.s3.amazonaws.com/photos/541414771/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/541396371/original.jpg,https://www.gbif.org/occurrence/6234426854,https://www.gbif.org/occurrence/6235537366,6234426854,6235537366,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2700680,Luzula nivalis,arctic woodrush,https://www.artsobservasjoner.no/MediaLibrary/2024/7/23947c19-50e2-4d6d-b597-e0f99b903239_image.jpg,https://www.artsobservasjoner.no/MediaLibrary/2024/7/bd5b3d1b-1473-4c99-bd37-188636e5e2c5_image.jpg,https://www.gbif.org/occurrence/4906519148,https://www.gbif.org/occurrence/4906519148,4906519148,4906519148,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2700726,Luzula confusa,northern woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/530196084/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697297141/original.jpg,https://www.gbif.org/occurrence/5216356416,https://www.gbif.org/occurrence/6441242484,5216356416,6441242484,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2700785,Luzula arcuata,curved woodrush,https://www.artsobservasjoner.no/MediaLibrary/2023/7/ccc7ba11-0407-4dff-8e91-f0adbaf7d818_image.jpg,https://www.artsobservasjoner.no/MediaLibrary/2023/7/cf32c063-58cc-43d9-86f5-c502f07fcad0_image.jpg,https://www.gbif.org/occurrence/4173455518,https://www.gbif.org/occurrence/4173455518,4173455518,4173455518,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2700795,Luzula spicata,spiked woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/677769685/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/677769686/original.jpg,https://www.gbif.org/occurrence/6400221771,https://www.gbif.org/occurrence/6400221771,6400221771,6400221771,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2700815,Luzula rufescens,rusty woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/511376225/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/511376196/original.jpg,https://www.gbif.org/occurrence/5830370683,https://www.gbif.org/occurrence/5830370683,5830370683,5830370683,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2700818,Luzula acuminata,hairy woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/618550256/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/618550253/original.jpg,https://www.gbif.org/occurrence/6170995554,https://www.gbif.org/occurrence/6170995554,6170995554,6170995554,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2700848,Luzula hitchcockii,Hitchcock's woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/542542761/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/566044506/original.jpg,https://www.gbif.org/occurrence/6185208190,https://www.gbif.org/occurrence/6185501414,6185208190,6185501414,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
2700925,Luzula subsessilis,short-stalked woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/621645473/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/628292656/original.jpg,https://www.gbif.org/occurrence/6178957067,https://www.gbif.org/occurrence/6185362060,6178957067,6185362060,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2700934,Luzula multiflora,many-flowered woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/630986983/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/630987656/original.jpg,https://www.gbif.org/occurrence/6187934345,https://www.gbif.org/occurrence/6187934345,6187934345,6187934345,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2700961,Luzula parviflora,small-flowered woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/666293288/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/666293319/original.jpg,https://www.gbif.org/occurrence/6334765027,https://www.gbif.org/occurrence/6334765027,6334765027,6334765027,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2700974,Luzula wahlenbergii,Wahlenberg's woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/215430825/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/215430853/original.jpeg,https://www.gbif.org/occurrence/3923383544,https://www.gbif.org/occurrence/3923383544,3923383544,3923383544,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2700983,Luzula comosa,Pacific woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/617477862/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/617477894/original.jpg,https://www.gbif.org/occurrence/6163090290,https://www.gbif.org/occurrence/6163090290,6163090290,6163090290,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2701010,Luzula echinata,hedgehog woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/623078838/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/623078843/original.jpg,https://www.gbif.org/occurrence/6179439663,https://www.gbif.org/occurrence/6179439663,6179439663,6179439663,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2701040,Luzula piperi,Piper's woodrush,https://inaturalist-open-data.s3.amazonaws.com/photos/414079768/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414079643/original.jpeg,https://www.gbif.org/occurrence/6185507758,https://www.gbif.org/occurrence/6185507758,6185507758,6185507758,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2701078,Juncus castaneus,chestnut rush,https://inaturalist-open-data.s3.amazonaws.com/photos/552532928/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/552532955/original.jpg,https://www.gbif.org/occurrence/5292071380,https://www.gbif.org/occurrence/5292071380,5292071380,5292071380,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2701145,Juncus mertensianus,Merten's rush,https://inaturalist-open-data.s3.amazonaws.com/photos/568883106/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/568883144/original.jpg,https://www.gbif.org/occurrence/6130486078,https://www.gbif.org/occurrence/6130486078,6130486078,6130486078,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2701151,Juncus arcticus,arctic rush,https://www.artsobservasjoner.no/MediaLibrary/2026/6/0b7b674a-39c1-413e-a616-427afd9cfaf6_image.jpg,https://www.artsobservasjoner.no/MediaLibrary/2026/7/a3f67b12-5a2e-4807-85bf-2764dc8bc480_image.jpg,https://www.gbif.org/occurrence/6364054412,https://www.gbif.org/occurrence/6428043374,6364054412,6428043374,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2701158,Juncus secundus,one-sided rush,https://inaturalist-open-data.s3.amazonaws.com/photos/538512517/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/538512500/original.jpg,https://www.gbif.org/occurrence/5759929661,https://www.gbif.org/occurrence/5759929661,5759929661,5759929661,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2701202,Juncus confusus,Colorado rush,https://inaturalist-open-data.s3.amazonaws.com/photos/412210187/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/412210199/original.jpg,https://www.gbif.org/occurrence/5844325716,https://www.gbif.org/occurrence/5844325716,5844325716,5844325716,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2701218,Juncus hesperius,coast rush,https://inaturalist-open-data.s3.amazonaws.com/photos/605304256/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605304273/original.jpg,https://www.gbif.org/occurrence/5938070672,https://www.gbif.org/occurrence/5938070672,5938070672,5938070672,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2701261,Juncus articulatus,jointed rush,https://inaturalist-open-data.s3.amazonaws.com/photos/604486446/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604486474/original.jpg,https://www.gbif.org/occurrence/5938107544,https://www.gbif.org/occurrence/5938107544,5938107544,5938107544,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2701279,Juncus greenei,Greene's rush,https://inaturalist-open-data.s3.amazonaws.com/photos/530367180/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/530367227/original.jpg,https://www.gbif.org/occurrence/5216859363,https://www.gbif.org/occurrence/5216859363,5216859363,5216859363,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2701308,Juncus vaseyi,Vasey's rush,https://inaturalist-open-data.s3.amazonaws.com/photos/298736546/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/298736555/original.jpg,https://www.gbif.org/occurrence/4153687667,https://www.gbif.org/occurrence/4153687667,4153687667,4153687667,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2701311,Juncus effusus,soft rush,https://inaturalist-open-data.s3.amazonaws.com/photos/607824430/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/607824471/original.jpg,https://www.gbif.org/occurrence/6129843338,https://www.gbif.org/occurrence/6129843338,6129843338,6129843338,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2701318,Juncus regelii,Regel's rush,https://inaturalist-open-data.s3.amazonaws.com/photos/412288608/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/412288617/original.jpg,https://www.gbif.org/occurrence/5843938449,https://www.gbif.org/occurrence/5843938449,5843938449,5843938449,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
